SEQTITULO;NROEMPRESAMAE;CODESPECIE;TIPOESPECIE;NROBANCO;SEQAGENCIA;SEQDEPOSITARIO;NROEMPRESA;SEQGERENTE;SEQVENDEDOR;SEQPESSOA;VERSAOPESSOA;OBRIGDIREITO;NROTITULO;SERIETITULO;NROPARCELA;QTDPARCELA;NRODOCUMENTO;SERIEDOC;ORIGEMDOC;VLRORIGINAL;VLRNOMINAL;VLRPAGO;VLRTARIFA;VLRJUROMORA;PERJUROMORA;PERMULTA;VLRMULTA;DTAVENCIMENTO;TIPOVENCORIGINAL;DTAPROGRAMADA;DTAEMISSAO;DTAINCLUSAO;DTAQUITACAO;DTAMOVIMENTO;QTDCOBRANCA;PROVENIENCIA;ORDENACARGA;NROCARGA;DTACARGA;ACERTADACARGA;ABERTOQUITADO;SITUACAO;SITJURIDICA;OBSERVACAO;GEROUOCRATRASO;GEROUAGENDACOBR;VLRJUROSNEGOC;VLRMULTANEGOC;GERADOSCI;VLRDESCCOMERCIAL;DTAALTERACAO;USUALTERACAO;SEQPESSOANOTA;VERSAOPESSOANOTA;PAGCHEQUEVINC;LOTEPAGTO;PERCADMINISTRACAO;VLRADMINISTRACAO;IMPRIMIUFATURA;IMPRIMIUDUPLICATA;GERADOSCICANCEL;GEROUSERASA;IMPRIMIUBOLETO;LINKERP;NROALTDEPOSITARIO;SEQMOTORISTA;DTAVALNEGOCIACAO;USUNEGOCIACAO;DTANEGOCIACAO;DTAPROMESSANEGOC;USUCOBRANCA;APPORIGEM;GERADOPFIN;EXCLUIDOPFIN;GERANEGSCI;NROAUTELETRONICA;SEQGERACAOSCI;QTDCUPONS;TAXACUPOM;SEQTALAO;ULTSEQMODCARTCOBR;ULTIMAORDEMCARCOBR;DTABASECOBRANCA;DTAGERADOPEFIN;DTAEXCLUIDOPEFIN;DTAVENCIMENTOORIG;MOTIVOALTVENCTOORIG;NROGIFTCARD;NUMERONFSE;INDCONTROLASALDO;NRONSU;SEQEXPFLUXOCAIXA;SEQMOTIVOSUSPLIB;SUSPLIB;DTAALTERACAOSUSPLIB;USUALTERACAOSUSPLIB;IDSESSION;GERAESOCIAL;VLRTARCONVENIO;SEQIDENTIFICADOR;DTAHORAULTENVIOEMAIL;NROPROCIMPORTACAO;SERIENFSE
2364730;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;1;1;20260201;;TITU;271,79;0;0;0;0;0;0;0;2026-03-04-00.00.00.000000;P;2026-03-04-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;1,39;3,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364738;3;CARTAO;T;900;1;1;3;;;6432;0;D;20260201;;1;1;20260201;;TITU;2344,9;0;0;0;0;0;0;0;2026-03-03-00.00.00.000000;P;2026-03-03-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;6432;0;;;2,39;56,04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364772;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;1;6;20260201;;TITU;180,38;0;0;0;0;0;0;0;2026-03-04-00.00.00.000000;P;2026-03-04-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;1,75;3,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364777;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;6;6;20260201;;TITU;60;0;0;0;0;0;0;0;2026-08-06-00.00.00.000000;P;2026-08-06-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;1,75;1,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364781;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;3;6;20260201;;TITU;60;0;0;0;0;0;0;0;2026-05-05-00.00.00.000000;P;2026-05-05-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;1,75;1,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364785;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;2;6;20260201;;TITU;180,39;0;0;0;0;0;0;0;2026-04-04-00.00.00.000000;P;2026-04-06-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;1,75;3,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364790;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;4;6;20260201;;TITU;60;0;0;0;0;0;0;0;2026-06-05-00.00.00.000000;P;2026-06-05-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;1,75;1,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364794;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;5;6;20260201;;TITU;60;0;0;0;0;0;0;0;2026-07-06-00.00.00.000000;P;2026-07-06-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;1,75;1,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364801;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;10;12;20260201;;TITU;125;0;0;0;0;0;0;0;2026-12-08-00.00.00.000000;P;2026-12-08-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;2,15;2,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364805;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;1;12;20260201;;TITU;125;0;0;0;0;0;0;0;2026-03-04-00.00.00.000000;P;2026-03-04-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;2,15;2,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364809;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;6;12;20260201;;TITU;125;0;0;0;0;0;0;0;2026-08-06-00.00.00.000000;P;2026-08-06-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;2,15;2,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364813;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;12;12;20260201;;TITU;125;0;0;0;0;0;0;0;2027-02-08-00.00.00.000000;P;2027-02-08-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;2,15;2,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364817;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;8;12;20260201;;TITU;125;0;0;0;0;0;0;0;2026-10-07-00.00.00.000000;P;2026-10-07-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;2,15;2,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364821;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;3;12;20260201;;TITU;125;0;0;0;0;0;0;0;2026-05-05-00.00.00.000000;P;2026-05-05-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;2,15;2,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364825;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;7;12;20260201;;TITU;125;0;0;0;0;0;0;0;2026-09-06-00.00.00.000000;P;2026-09-07-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;2,15;2,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364829;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;11;12;20260201;;TITU;125;0;0;0;0;0;0;0;2027-01-08-00.00.00.000000;P;2027-01-08-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;2,15;2,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364833;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;2;12;20260201;;TITU;125;0;0;0;0;0;0;0;2026-04-04-00.00.00.000000;P;2026-04-06-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;2,15;2,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
2364837;3;CARTAO;T;900;1;1;3;;;17007;0;D;20260201;;9;12;20260201;;TITU;125;0;0;0;0;0;0;0;2026-11-07-00.00.00.000000;P;2026-11-09-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;;;;;;;;2026-02-11-00.00.00.000000;VARAMOS;17007;0;;;2,15;2,69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4131;;;;;;;;;;;
1922716;3;FAMBAK;T;900;1;2;12;;;11339;0;O;10022600;1;1;1;10022600;1;INTE;1542,92;1542,92;0;0;0;0;0;0;2026-02-10-00.00.00.000000;P;2026-02-10-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-02-10-00.00.00.000000;0;S;;;;;A;N;N;SERVIÇOS PRESTADOS LOJA 12;;;;;;0;2026-02-10-00.00.00.000000;PRGRACIE;11339;0;;;;;;;;;;1891529;;;;;;;;IntOrcamento;;;;;;;;;;;;;;;;;10022600;;;48912;;;;;;N;;;;;
1926716;3;DUPP;T;900;1;2;6;;;5894;0;O;382184;1;1;1;382184;1;INTE;971,64;971,64;0;0;0;0;0;0;2026-02-11-00.00.00.000000;P;2026-02-11-00.00.00.000000;2026-01-21-00.00.00.000000;2026-02-10-00.00.00.000000;;2026-02-10-00.00.00.000000;0;S;18646;;;;A;N;N;;;;;;;0;2026-02-10-00.00.00.000000;LEAL;5894;0;;;;;;;;;;1897502;;;;;;;;SM382184-1.6;;;;;;;;;;;;;;;;;;;;2821;;;;;;;;;;;
2398800;3;ACRCOM;T;900;1;1;900;;;12592;0;D;116;ACO;1;6;116;ACO;INTE;500;0;0;0;0;0;0;0;2026-03-15-00.00.00.000000;P;2026-03-16-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;REFERENTE INSERÇÃO DE VÍDEO OU MARCA NOS TELÕES ARENA NO CAMAROTE GOLD BAKLIZI 2026 FORMA DE PAGAMENTE EM 6X NO VALOR DE R$ 500,00;;;;;;;2026-02-11-00.00.00.000000;ANVIEIRA;12592;0;;;;;;;;;;;;;;;;;;MAC-116-ACO.900;;;;;;;;;;;;;;;;;;;;3643;;;;;;;;;;;
2398803;3;ACRCOM;T;900;1;1;900;;;12592;0;D;116;ACO;2;6;116;ACO;INTE;500;0;0;0;0;0;0;0;2026-04-15-00.00.00.000000;P;2026-04-15-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;REFERENTE A VENDA DA DIVULGAÇÃO NO CAMAROTE GOLD BAKLIZI 2026 FORMA DE PAGAMENTE EM 6X NO VALOR DE R$ 500,00;;;;;;;2026-02-11-00.00.00.000000;ANVIEIRA;12592;0;;;;;;;;;;;;;;;;;;MAC-116-ACO.900;;;;;;;;;;;;;;;;;;;;3643;;;;;;;;;;;
2398806;3;ACRCOM;T;900;1;1;900;;;12592;0;D;116;ACO;3;6;116;ACO;INTE;500;0;0;0;0;0;0;0;2026-05-15-00.00.00.000000;P;2026-05-15-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;REFERENTE A VENDA DA DIVULGAÇÃO NO CAMAROTE GOLD BAKLIZI 2026 FORMA DE PAGAMENTE EM 6X NO VALOR DE R$ 500,00;;;;;;;2026-02-11-00.00.00.000000;ANVIEIRA;12592;0;;;;;;;;;;;;;;;;;;MAC-116-ACO.900;;;;;;;;;;;;;;;;;;;;3643;;;;;;;;;;;
2398809;3;ACRCOM;T;900;1;1;900;;;12592;0;D;116;ACO;4;6;116;ACO;INTE;500;0;0;0;0;0;0;0;2026-06-15-00.00.00.000000;P;2026-06-15-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;REFERENTE A VENDA DA DIVULGAÇÃO NO CAMAROTE GOLD BAKLIZI 2026 FORMA DE PAGAMENTE EM 6X NO VALOR DE R$ 500,00;;;;;;;2026-02-11-00.00.00.000000;ANVIEIRA;12592;0;;;;;;;;;;;;;;;;;;MAC-116-ACO.900;;;;;;;;;;;;;;;;;;;;3643;;;;;;;;;;;
2398812;3;ACRCOM;T;900;1;1;900;;;12592;0;D;116;ACO;5;6;116;ACO;INTE;500;0;0;0;0;0;0;0;2026-07-15-00.00.00.000000;P;2026-07-15-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;REFERENTE A VENDA DA DIVULGAÇÃO NO CAMAROTE GOLD BAKLIZI 2026 FORMA DE PAGAMENTE EM 6X NO VALOR DE R$ 500,00;;;;;;;2026-02-11-00.00.00.000000;ANVIEIRA;12592;0;;;;;;;;;;;;;;;;;;MAC-116-ACO.900;;;;;;;;;;;;;;;;;;;;3643;;;;;;;;;;;
2398815;3;ACRCOM;T;900;1;1;900;;;12592;0;D;116;ACO;6;6;116;ACO;INTE;500;0;0;0;0;0;0;0;2026-08-15-00.00.00.000000;P;2026-08-17-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;;;;;Q;C;N;REFERENTE A VENDA DA DIVULGAÇÃO NO CAMAROTE GOLD BAKLIZI 2026 FORMA DE PAGAMENTE EM 6X NO VALOR DE R$ 500,00;;;;;;;2026-02-11-00.00.00.000000;ANVIEIRA;12592;0;;;;;;;;;;;;;;;;;;MAC-116-ACO.900;;;;;;;;;;;;;;;;;;;;3643;;;;;;;;;;;
2398829;3;DUPP;T;900;1;2;11;;;9379;0;O;4016980;1;1;1;4016980;1;INTE;7711,86;0;0;0;0;0;0;0;2026-03-05-00.00.00.000000;P;2026-03-05-00.00.00.000000;2026-02-05-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-25-00.00.00.000000;2026-02-06-00.00.00.000000;0;S;19803;;;;Q;C;N;;;;;;;0;2026-02-11-00.00.00.000000;CARLAMB11;9379;0;;;;;;;;;;2084517;;;;;;;;SM4016980-1.11;;;;;;;;;;;;;;;;;;;;12703;;;;;;;;;;;
2398830;3;DUPP;T;900;1;2;11;;;14469;0;O;818711;1;1;1;818711;1;INTE;36092,76;36092,76;0;0;0;0;0;0;2026-03-03-00.00.00.000000;P;2026-03-03-00.00.00.000000;2026-02-10-00.00.00.000000;2026-02-11-00.00.00.000000;;2026-02-11-00.00.00.000000;0;S;19823;;;;A;N;N;;;;;;;0;2026-02-11-00.00.00.000000;CARLAMB11;14469;0;;;;;;;;;;2088001;;;;;;;;SM818711-1.11;;;;;;;;;;;;;;;;;;;;3638;;;;;;;;;;;
2398831;3;DUPP;T;900;1;2;16;;;6781;0;O;1919965;1;1;1;1919965;1;INTE;1549,8;1549,8;1549,8;0;0;0;0;0;2026-03-09-00.00.00.000000;P;2026-03-09-00.00.00.000000;2026-02-09-00.00.00.000000;2026-02-11-00.00.00.000000;2026-03-09-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;19824;;;;Q;N;N;;;;;;;0;2026-02-11-00.00.00.000000;RENANVI;6781;0;;;;;;;;;;2088004;;;;;;;;SM1919965-1.16;;;;;;;;;;;;;;;;;;;;19362;;;;;;;;;;;
2414803;3;DUPP;T;900;1;2;4;;;10956;0;O;302870;1;1;1;302870;1;INTE;239,8;239,8;239,8;0;0;0;0;0;2026-03-10-00.00.00.000000;P;2026-03-10-00.00.00.000000;2026-02-10-00.00.00.000000;2026-02-11-00.00.00.000000;2026-03-10-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;20063;;;;Q;N;N;;;;;;;0;2026-02-11-00.00.00.000000;LERAFAEL;10956;0;;;;;;;;;;2121001;;;;;;;;SM302870-1.4;;;;;;;;;;;;;;;;;;;;20284;;;;;;;;;;;
2414804;3;DUPP;T;900;1;2;16;;;8576;0;O;935868;1;1;1;935868;1;INTE;100295,69;100295,69;0;0;0;0;0;0;2026-03-05-00.00.00.000000;P;2026-03-05-00.00.00.000000;2026-02-06-00.00.00.000000;2026-02-11-00.00.00.000000;;2026-02-11-00.00.00.000000;0;S;20083;;;;A;N;N;;;;;;;0;2026-03-04-14.49.57.000000;RENANVI;8576;0;;;;;;;;;;2123022;;;;;;;;SM935868-1.16;;;;;;;;;;;;;;2026-03-06-00.00.00.000000;E;;;;;21918;;;;;;;;;;;
2508456;3;DUPP;T;900;1;2;5;;;9608;0;O;132323;1;1;1;132323;1;INTE;756;756;0;0;0;0;0;0;2026-03-10-00.00.00.000000;P;2026-03-10-00.00.00.000000;2026-02-11-00.00.00.000000;2026-02-12-00.00.00.000000;;2026-02-12-00.00.00.000000;0;S;20783;;;;A;N;N;;;;;;;0;2026-02-12-00.00.00.000000;JEIDER;9608;0;;;;;;;;;;2265034;;;;;;;;SM132323-1.5;;;;;;;;;;;;;;;;;;;;3711;;;;;;;;;;;
2508457;3;DUPP;T;900;1;2;11;;;6781;0;O;1919973;1;1;1;1919973;1;INTE;603,59;603,59;603,59;0;0;0;0;0;2026-03-09-00.00.00.000000;P;2026-03-09-00.00.00.000000;2026-02-09-00.00.00.000000;2026-02-12-00.00.00.000000;2026-03-09-00.00.00.000000;2026-02-09-00.00.00.000000;0;S;20803;;;;Q;N;N;;;;;;;0;2026-02-12-00.00.00.000000;CARLAMB11;6781;0;;;;;;;;;;2266021;;;;;;;;SM1919973-1.11;;;;;;;;;;;;;;;;;;;;19365;;;;;;;;;;;
2508458;3;DUPP;T;900;1;2;15;;;21622;0;O;13355;10;1;1;13355;10;INTE;14028,78;14028,78;14028,78;0;0;0;0;0;2026-03-13-00.00.00.000000;P;2026-03-13-00.00.00.000000;2026-01-28-00.00.00.000000;2026-02-12-00.00.00.000000;2026-03-13-00.00.00.000000;2026-02-11-00.00.00.000000;0;S;20804;;;;Q;N;N;;;;;;;0;2026-02-12-00.00.00.000000;ROSOUZA;21622;0;;;;;;;;;;2266022;;;;;;;;SM13355-10.15;;;;;;;;;;;;;;;;;;;;23040;;;;;;;;;;;
2508459;3;DUPP;T;900;1;2;11;;;6781;0;O;1919980;1;1;1;1919980;1;INTE;77,33;77,33;77,33;0;0;0;0;0;2026-03-09-00.00.00.000000;P;2026-03-09-00.00.00.000000;2026-02-09-00.00.00.000000;2026-02-12-00.00.00.000000;2026-03-09-00.00.00.000000;2026-02-09-00.00.00.000000;0;S;20823;;;;Q;N;N;;;;;;;0;2026-02-12-00.00.00.000000;CARLAMB11;6781;0;;;;;;;;;;2267001;;;;;;;;SM1919980-1.11;;;;;;;;;;;;;;;;;;;;19366;;;;;;;;;;;
2692925;3;CARTAO;T;900;1;1;8;;;17007;0;D;20260201;;1;1;20260201;;TITU;653,78;543,47;543,47;0;0;0;0;0;2026-03-04-00.00.00.000000;P;2026-03-04-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-13-00.00.00.000000;2026-03-04-00.00.00.000000;2026-02-13-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-13-00.00.00.000000;VACRISTI;17007;0;;;1,35;7,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69037;;;;;;;;;;;
2692940;3;CARTAO;T;900;1;1;8;;;17007;0;D;20260201;;1;1;20260201;;TITU;559,69;559,69;559,69;0;0;0;0;0;2026-03-04-00.00.00.000000;P;2026-03-04-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-13-00.00.00.000000;2026-03-04-00.00.00.000000;2026-02-13-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-13-00.00.00.000000;VACRISTI;17007;0;;;1,35;7,56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67978;;;;;;;;;;;
2692957;3;CARTAO;T;900;1;1;8;;;6432;0;D;20260201;;1;1;20260201;;TITU;237,56;237,56;237,56;0;0;0;0;0;2026-03-03-00.00.00.000000;P;2026-03-03-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-13-00.00.00.000000;2026-03-03-00.00.00.000000;2026-02-13-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-13-00.00.00.000000;VACRISTI;6432;0;;;2,39;5,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66183;;;;;;;;;;;
2692967;3;CARTAO;T;900;1;1;8;;;17007;0;D;20260201;;1;1;20260201;;TITU;408,51;0;0;0;0;0;0;0;2026-02-03-00.00.00.000000;P;2026-02-03-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-13-00.00.00.000000;;2026-02-13-00.00.00.000000;0;S;;;;;A;N;N;;;;;;;;2026-02-13-00.00.00.000000;VACRISTI;17007;0;;;1,35;5,51;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68982;;;;;;;;;;;
2692974;3;CARTAO;T;900;1;1;8;;;6432;0;D;20260201;;1;1;20260201;;TITU;461,57;461,57;461,57;0;0;0;0;0;2026-03-03-00.00.00.000000;P;2026-03-04-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-13-00.00.00.000000;2026-03-03-00.00.00.000000;2026-02-13-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-13-00.00.00.000000;VACRISTI;6432;0;;;1,3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-30-00.00.00.000000;E;;;;;66874;;;;;;;;;;;
2692984;3;CARTAO;T;900;1;1;8;;;6432;0;D;20260201;;1;1;20260201;;TITU;61,14;61,14;61,14;0;0;0;0;0;2026-04-02-00.00.00.000000;P;2026-04-02-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-13-00.00.00.000000;2026-04-02-00.00.00.000000;2026-02-13-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-13-00.00.00.000000;VACRISTI;6432;0;;;1,3;,79;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-04-29-00.00.00.000000;E;;;;;106187;;;;;;;;;;;
2692991;3;CARTAO;T;900;1;1;8;;;6432;0;D;20260201;;1;2;20260201;;TITU;364,57;364,57;364,57;0;0;0;0;0;2026-03-03-00.00.00.000000;P;2026-03-04-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-13-00.00.00.000000;2026-03-03-00.00.00.000000;2026-02-13-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-13-00.00.00.000000;VACRISTI;6432;0;;;2,7;9,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-03-30-00.00.00.000000;E;;;;;66874;;;;;;;;;;;
2692997;3;CARTAO;T;900;1;1;8;;;6432;0;D;20260201;;2;2;20260201;;TITU;364,59;364,59;364,59;0;0;0;0;0;2026-04-06-00.00.00.000000;P;2026-04-06-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-13-00.00.00.000000;2026-04-06-00.00.00.000000;2026-02-13-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-13-00.00.00.000000;VACRISTI;6432;0;;;2,7;9,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;2026-04-30-00.00.00.000000;E;;;;;109154;;;;;;;;;;;
2693005;3;CARDEB;T;900;1;1;8;;;17007;0;D;20260201;;1;1;20260201;;TITU;2385,08;2385,08;2385,08;0;0;0;0;0;2026-02-02-00.00.00.000000;P;2026-02-02-00.00.00.000000;2026-02-01-00.00.00.000000;2026-02-13-00.00.00.000000;2026-02-02-00.00.00.000000;2026-02-13-00.00.00.000000;0;S;;;;;Q;N;N;;;;;;;;2026-02-13-00.00.00.000000;VACRISTI;17007;0;;;,69;16,46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66800;;;;;;;;;;;
