SEQFAMILIA;SEQCATEGORIA;NRODIVISAO;STATUS;INDREPLICACAO;INDGEROUREPLICACAO;DTABASEEXPORTACAO;NROBASEEXPORTACAO;DATAHORAALTERACAO;DATAHORAINTEGRAECOMMERCE;USUARIOALTERACAO;SEQCORRESPONDENCIA;NROBASEEXPORTACAOERP
762;4;1;A;S;;2024-10-25-16.26.16.000000;2104466;2024-10-25-16.26.16.000000;;LUSENA;;
762;5;1;A;S;;2024-10-25-16.26.16.000000;2104466;2024-10-25-16.26.16.000000;;LUSENA;;
762;6;1;A;S;;2024-10-25-16.26.16.000000;2104466;2024-10-25-16.26.16.000000;;LUSENA;;
764;1;1;I;S;;2024-10-28-16.44.34.000000;2155903;2024-10-28-16.44.34.000000;;LUSENA;;
764;2;1;I;S;;2024-10-28-16.44.34.000000;2155903;2024-10-28-16.44.34.000000;;LUSENA;;
764;3;1;A;S;;2024-10-25-16.35.00.000000;2104569;2024-10-25-16.35.00.000000;;LUSENA;;
764;4;1;A;S;;2024-10-25-16.35.00.000000;2104569;2024-10-25-16.35.00.000000;;LUSENA;;
764;5;1;A;S;;2024-10-25-16.35.00.000000;2104569;2024-10-25-16.35.00.000000;;LUSENA;;
764;6;1;A;S;;2024-10-25-16.35.00.000000;2104569;2024-10-25-16.35.00.000000;;LUSENA;;
767;1;1;I;S;;2024-11-19-17.24.27.000000;2532080;2024-11-19-17.24.27.000000;;LUSENA;;
767;2;1;I;S;;2024-11-19-17.24.27.000000;2532080;2024-11-19-17.24.27.000000;;LUSENA;;
767;3;1;A;S;;2024-10-25-16.43.56.000000;2104675;2024-10-25-16.43.56.000000;;LUSENA;;
767;4;1;A;S;;2024-10-25-16.43.56.000000;2104675;2024-10-25-16.43.56.000000;;LUSENA;;
767;5;1;A;S;;2024-10-25-16.43.56.000000;2104675;2024-10-25-16.43.56.000000;;LUSENA;;
767;6;1;A;S;;2024-10-25-16.43.56.000000;2104675;2024-10-25-16.43.56.000000;;LUSENA;;
768;1;1;I;S;;2024-10-28-16.44.34.000000;2155903;2024-10-28-16.44.34.000000;;LUSENA;;
768;2;1;I;S;;2024-10-28-16.44.34.000000;2155903;2024-10-28-16.44.34.000000;;LUSENA;;
768;3;1;A;S;;2024-10-25-16.51.12.000000;2104761;2024-10-25-16.51.12.000000;;LUSENA;;
768;4;1;A;S;;2024-10-25-16.51.12.000000;2104761;2024-10-25-16.51.12.000000;;LUSENA;;
768;5;1;A;S;;2024-10-25-16.51.12.000000;2104761;2024-10-25-16.51.12.000000;;LUSENA;;
768;6;1;A;S;;2024-10-25-16.51.12.000000;2104761;2024-10-25-16.51.12.000000;;LUSENA;;
770;1;1;I;S;;2024-11-19-17.24.27.000000;2532080;2024-11-19-17.24.27.000000;;LUSENA;;
770;2;1;I;S;;2024-11-19-17.24.27.000000;2532080;2024-11-19-17.24.27.000000;;LUSENA;;
770;3;1;A;S;;2024-10-25-16.58.47.000000;2104851;2024-10-25-16.58.47.000000;;LUSENA;;
770;4;1;A;S;;2024-10-25-16.58.47.000000;2104851;2024-10-25-16.58.47.000000;;LUSENA;;
770;5;1;A;S;;2024-10-25-16.58.47.000000;2104851;2024-10-25-16.58.47.000000;;LUSENA;;
770;6;1;A;S;;2024-10-25-16.58.47.000000;2104851;2024-10-25-16.58.47.000000;;LUSENA;;
772;1;1;I;S;;2025-09-15-09.06.25.000000;4889284;2025-09-15-09.06.25.000000;;IGORNAT;;
772;2;1;I;S;;2025-09-15-09.06.25.000000;4889284;2025-09-15-09.06.25.000000;;IGORNAT;;
772;3;1;A;S;;2024-10-25-17.07.45.000000;2104958;2024-10-25-17.07.45.000000;;LUSENA;;
772;4;1;A;S;;2024-10-25-17.07.45.000000;2104958;2024-10-25-17.07.45.000000;;LUSENA;;
772;5;1;A;S;;2024-10-25-17.07.45.000000;2104958;2024-10-25-17.07.45.000000;;LUSENA;;
772;6;1;A;S;;2024-10-25-17.07.45.000000;2104958;2024-10-25-17.07.45.000000;;LUSENA;;
773;1;1;I;S;;2024-10-28-16.44.48.000000;2155906;2024-10-28-16.44.48.000000;;LUSENA;;
773;2;1;I;S;;2024-10-28-16.44.48.000000;2155906;2024-10-28-16.44.48.000000;;LUSENA;;
701;1;1;I;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
701;2;1;I;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
701;3;1;A;S;;2024-10-23-08.42.20.000000;2064806;2024-10-23-08.42.20.000000;;LUSENA;;
701;4;1;A;S;;2024-10-23-08.42.20.000000;2064806;2024-10-23-08.42.20.000000;;LUSENA;;
701;5;1;A;S;;2024-10-23-08.42.20.000000;2064806;2024-10-23-08.42.20.000000;;LUSENA;;
701;6;1;A;S;;2024-10-23-08.42.20.000000;2064806;2024-10-23-08.42.20.000000;;LUSENA;;
702;1;1;I;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
702;2;1;I;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
702;3;1;A;S;;2024-10-23-09.29.52.000000;2065370;2024-10-23-09.29.52.000000;;LUSENA;;
702;4;1;A;S;;2024-10-23-09.29.52.000000;2065370;2024-10-23-09.29.52.000000;;LUSENA;;
702;5;1;A;S;;2024-10-23-09.29.52.000000;2065370;2024-10-23-09.29.52.000000;;LUSENA;;
702;6;1;A;S;;2024-10-23-09.29.52.000000;2065370;2024-10-23-09.29.52.000000;;LUSENA;;
703;1;1;I;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
703;2;1;I;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
703;3;1;A;S;;2024-10-23-11.35.23.000000;2066860;2024-10-23-11.35.23.000000;;LUSENA;;
703;4;1;A;S;;2024-10-23-11.35.23.000000;2066860;2024-10-23-11.35.23.000000;;LUSENA;;
703;5;1;A;S;;2024-10-23-11.35.23.000000;2066860;2024-10-23-11.35.23.000000;;LUSENA;;
703;6;1;A;S;;2024-10-23-11.35.23.000000;2066860;2024-10-23-11.35.23.000000;;LUSENA;;
704;1;1;I;S;;2024-10-23-16.04.56.000000;2070062;2024-10-23-16.04.56.000000;;LUSENA;;
704;2;1;I;S;;2024-10-23-16.04.56.000000;2070062;2024-10-23-16.04.56.000000;;LUSENA;;
704;3;1;A;S;;2024-10-23-11.45.06.000000;2066975;2024-10-23-11.45.06.000000;;LUSENA;;
704;4;1;A;S;;2024-10-23-11.45.06.000000;2066975;2024-10-23-11.45.06.000000;;LUSENA;;
704;5;1;A;S;;2024-10-23-11.45.06.000000;2066975;2024-10-23-11.45.06.000000;;LUSENA;;
704;6;1;A;S;;2024-10-23-11.45.06.000000;2066975;2024-10-23-11.45.06.000000;;LUSENA;;
705;1;1;I;S;;2024-10-23-16.04.45.000000;2070060;2024-10-23-16.04.45.000000;;LUSENA;;
705;2;1;I;S;;2024-10-23-16.04.45.000000;2070060;2024-10-23-16.04.45.000000;;LUSENA;;
705;3;1;A;S;;2024-10-23-11.55.23.000000;2067097;2024-10-23-11.55.23.000000;;LUSENA;;
705;4;1;A;S;;2024-10-23-11.55.23.000000;2067097;2024-10-23-11.55.23.000000;;LUSENA;;
705;5;1;A;S;;2024-10-23-11.55.23.000000;2067097;2024-10-23-11.55.23.000000;;LUSENA;;
705;6;1;A;S;;2024-10-23-11.55.23.000000;2067097;2024-10-23-11.55.23.000000;;LUSENA;;
706;1;1;I;S;;2024-10-23-16.04.45.000000;2070060;2024-10-23-16.04.45.000000;;LUSENA;;
706;2;1;I;S;;2024-10-23-16.04.45.000000;2070060;2024-10-23-16.04.45.000000;;LUSENA;;
706;3;1;A;S;;2024-10-23-14.21.33.000000;2068834;2024-10-23-14.21.33.000000;;LUSENA;;
706;4;1;A;S;;2024-10-23-14.21.33.000000;2068834;2024-10-23-14.21.33.000000;;LUSENA;;
706;5;1;A;S;;2024-10-23-14.21.33.000000;2068834;2024-10-23-14.21.33.000000;;LUSENA;;
706;6;1;A;S;;2024-10-23-14.21.33.000000;2068834;2024-10-23-14.21.33.000000;;LUSENA;;
707;1;1;I;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
707;2;1;I;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
707;3;1;A;S;;2024-10-23-14.32.57.000000;2068969;2024-10-23-14.32.57.000000;;LUSENA;;
707;4;1;A;S;;2024-10-23-14.32.57.000000;2068969;2024-10-23-14.32.57.000000;;LUSENA;;
707;5;1;A;S;;2024-10-23-14.32.57.000000;2068969;2024-10-23-14.32.57.000000;;LUSENA;;
707;6;1;A;S;;2024-10-23-14.32.57.000000;2068969;2024-10-23-14.32.57.000000;;LUSENA;;
708;1;1;I;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
708;2;1;I;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
708;3;1;A;S;;2024-10-23-15.15.16.000000;2069472;2024-10-23-15.15.16.000000;;LUSENA;;
708;4;1;A;S;;2024-10-23-15.15.16.000000;2069472;2024-10-23-15.15.16.000000;;LUSENA;;
708;5;1;A;S;;2024-10-23-15.15.16.000000;2069472;2024-10-23-15.15.16.000000;;LUSENA;;
708;6;1;A;S;;2024-10-23-15.15.16.000000;2069472;2024-10-23-15.15.16.000000;;LUSENA;;
709;1;1;I;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
709;2;1;I;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
709;3;1;A;S;;2024-10-23-15.23.19.000000;2069567;2024-10-23-15.23.19.000000;;LUSENA;;
709;4;1;A;S;;2024-10-23-15.23.19.000000;2069567;2024-10-23-15.23.19.000000;;LUSENA;;
709;5;1;A;S;;2024-10-23-15.23.19.000000;2069567;2024-10-23-15.23.19.000000;;LUSENA;;
709;6;1;A;S;;2024-10-23-15.23.19.000000;2069567;2024-10-23-15.23.19.000000;;LUSENA;;
710;1;1;I;S;;2025-08-11-17.18.21.000000;4803318;2025-08-11-17.18.21.000000;;IGORNAT;;
710;2;1;I;S;;2025-08-11-17.18.21.000000;4803318;2025-08-11-17.18.21.000000;;IGORNAT;;
710;3;1;A;S;;2024-10-23-15.58.31.000000;2069986;2024-10-23-15.58.31.000000;;LUSENA;;
710;4;1;A;S;;2024-10-23-15.58.31.000000;2069986;2024-10-23-15.58.31.000000;;LUSENA;;
710;5;1;A;S;;2024-10-23-15.58.31.000000;2069986;2024-10-23-15.58.31.000000;;LUSENA;;
710;6;1;A;S;;2024-10-23-15.58.31.000000;2069986;2024-10-23-15.58.31.000000;;LUSENA;;
688;2178;1;A;S;;2024-10-23-16.04.06.000000;2070052;2024-10-23-16.04.06.000000;;LUSENA;;
688;2127;1;A;S;;2024-10-23-16.04.06.000000;2070052;2024-10-23-16.04.06.000000;;LUSENA;;
688;2118;1;A;S;;2024-10-23-16.04.06.000000;2070052;2024-10-23-16.04.06.000000;;LUSENA;;
688;2117;1;A;S;;2024-10-23-16.04.06.000000;2070052;2024-10-23-16.04.06.000000;;LUSENA;;
688;2114;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
689;2178;1;I;S;;2025-10-27-14.03.55.000000;4990984;2025-10-27-14.03.55.000000;;IGORNAT;;0
689;2127;1;I;S;;2025-10-27-14.03.55.000000;4990984;2025-10-27-14.03.55.000000;;IGORNAT;;0
689;2118;1;I;S;;2025-10-27-14.03.55.000000;4990984;2025-10-27-14.03.55.000000;;IGORNAT;;0
689;2117;1;I;S;;2025-10-27-14.03.55.000000;4990984;2025-10-27-14.03.55.000000;;IGORNAT;;0
689;2114;1;I;S;;2025-10-27-14.03.55.000000;4990984;2025-10-27-14.03.55.000000;;IGORNAT;;0
690;2178;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
690;2127;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
690;2118;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
690;2117;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
690;2114;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
691;2178;1;I;S;;2025-12-05-09.38.26.000000;5086665;2025-12-05-09.38.26.000000;;LUSENA;;0
691;2127;1;I;S;;2025-12-05-09.38.26.000000;5086665;2025-12-05-09.38.26.000000;;LUSENA;;0
691;2118;1;I;S;;2025-12-05-09.38.26.000000;5086665;2025-12-05-09.38.26.000000;;LUSENA;;0
691;2117;1;I;S;;2025-12-05-09.38.26.000000;5086665;2025-12-05-09.38.26.000000;;LUSENA;;0
691;2114;1;I;S;;2025-12-05-09.38.26.000000;5086665;2025-12-05-09.38.26.000000;;LUSENA;;0
694;2178;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
694;2127;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
694;2118;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
694;2117;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
694;2114;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
696;2178;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
696;2127;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
696;2118;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
696;2117;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
696;2114;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
697;2178;1;I;S;;2025-10-27-15.06.52.000000;4991076;2025-10-27-15.06.52.000000;;IGORNAT;;0
697;2127;1;I;S;;2025-10-27-15.06.52.000000;4991076;2025-10-27-15.06.52.000000;;IGORNAT;;0
697;2118;1;I;S;;2025-10-27-15.06.52.000000;4991076;2025-10-27-15.06.52.000000;;IGORNAT;;0
697;2117;1;I;S;;2025-10-27-15.06.52.000000;4991076;2025-10-27-15.06.52.000000;;IGORNAT;;0
697;2114;1;I;S;;2025-10-27-15.06.52.000000;4991076;2025-10-27-15.06.52.000000;;IGORNAT;;0
698;2178;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
698;2127;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
698;2118;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
698;2117;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
698;2114;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
699;2178;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
699;2127;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
699;2118;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
699;2117;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
699;2114;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
700;2178;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
700;2127;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
700;2118;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
700;2117;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
700;2114;1;A;S;;2024-10-23-16.04.07.000000;2070052;2024-10-23-16.04.07.000000;;LUSENA;;
701;2178;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
701;2127;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
701;2118;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
701;2117;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
701;2114;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
702;2178;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
702;2127;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
702;2118;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
702;2117;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
702;2114;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
703;2178;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
703;2127;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
703;2118;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
703;2117;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
703;2114;1;A;S;;2024-10-23-16.04.08.000000;2070052;2024-10-23-16.04.08.000000;;LUSENA;;
695;2178;1;I;S;;2025-12-05-10.26.43.000000;5086737;2025-12-05-10.26.43.000000;;LUSENA;;0
705;2178;1;A;S;;2024-10-23-16.04.45.000000;2070060;2024-10-23-16.04.45.000000;;LUSENA;;
705;2127;1;A;S;;2024-10-23-16.04.45.000000;2070060;2024-10-23-16.04.45.000000;;LUSENA;;
705;2118;1;A;S;;2024-10-23-16.04.45.000000;2070060;2024-10-23-16.04.45.000000;;LUSENA;;
705;2117;1;A;S;;2024-10-23-16.04.45.000000;2070060;2024-10-23-16.04.45.000000;;LUSENA;;
705;2114;1;A;S;;2024-10-23-16.04.45.000000;2070060;2024-10-23-16.04.45.000000;;LUSENA;;
706;2178;1;A;S;;2024-10-23-16.04.45.000000;2070060;2024-10-23-16.04.45.000000;;LUSENA;;
706;2127;1;A;S;;2024-10-23-16.04.45.000000;2070060;2024-10-23-16.04.45.000000;;LUSENA;;
706;2118;1;A;S;;2024-10-23-16.04.45.000000;2070060;2024-10-23-16.04.45.000000;;LUSENA;;
706;2117;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
706;2114;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
707;2178;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
707;2127;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
707;2118;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
707;2117;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
707;2114;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
708;2178;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
708;2127;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
708;2118;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
708;2117;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
708;2114;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
709;2178;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
709;2127;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
709;2118;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
709;2117;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
709;2114;1;A;S;;2024-10-23-16.04.46.000000;2070060;2024-10-23-16.04.46.000000;;LUSENA;;
704;2178;1;A;S;;2024-10-23-16.04.56.000000;2070062;2024-10-23-16.04.56.000000;;LUSENA;;
704;2127;1;A;S;;2024-10-23-16.04.56.000000;2070062;2024-10-23-16.04.56.000000;;LUSENA;;
704;2118;1;A;S;;2024-10-23-16.04.56.000000;2070062;2024-10-23-16.04.56.000000;;LUSENA;;
704;2117;1;A;S;;2024-10-23-16.04.56.000000;2070062;2024-10-23-16.04.56.000000;;LUSENA;;
704;2114;1;A;S;;2024-10-23-16.04.56.000000;2070062;2024-10-23-16.04.56.000000;;LUSENA;;
61;2178;1;I;S;;2025-10-29-08.39.38.000000;4995052;2025-10-29-08.39.38.000000;;LUSENA;;0
61;2127;1;I;S;;2025-10-29-08.39.38.000000;4995052;2025-10-29-08.39.38.000000;;LUSENA;;0
61;2118;1;I;S;;2025-10-29-08.39.39.000000;4995052;2025-10-29-08.39.39.000000;;LUSENA;;0
61;2117;1;I;S;;2025-10-29-08.39.39.000000;4995052;2025-10-29-08.39.39.000000;;LUSENA;;0
61;2114;1;I;S;;2025-10-29-08.39.39.000000;4995052;2025-10-29-08.39.39.000000;;LUSENA;;0
710;3492;1;A;S;;2025-08-11-17.18.21.000000;4803318;2025-08-11-17.18.21.000000;;IGORNAT;;
710;2127;1;A;S;;2025-08-11-17.18.21.000000;4803318;2025-08-11-17.18.21.000000;;IGORNAT;;
710;2118;1;A;S;;2025-08-11-17.18.21.000000;4803318;2025-08-11-17.18.21.000000;;IGORNAT;;
710;2117;1;A;S;;2025-08-11-17.18.21.000000;4803318;2025-08-11-17.18.21.000000;;IGORNAT;;
710;2114;1;A;S;;2025-08-11-17.18.21.000000;4803318;2025-08-11-17.18.21.000000;;IGORNAT;;
692;2176;1;A;S;;2024-10-23-16.05.17.000000;2070066;2024-10-23-16.05.17.000000;;LUSENA;;
692;2127;1;A;S;;2024-10-23-16.05.17.000000;2070066;2024-10-23-16.05.17.000000;;LUSENA;;
692;2118;1;A;S;;2024-10-23-16.05.17.000000;2070066;2024-10-23-16.05.17.000000;;LUSENA;;
692;2117;1;A;S;;2024-10-23-16.05.17.000000;2070066;2024-10-23-16.05.17.000000;;LUSENA;;
692;2114;1;A;S;;2024-10-23-16.05.17.000000;2070066;2024-10-23-16.05.17.000000;;LUSENA;;
693;2176;1;A;S;;2024-10-23-16.05.17.000000;2070066;2024-10-23-16.05.17.000000;;LUSENA;;
693;2127;1;A;S;;2024-10-23-16.05.17.000000;2070066;2024-10-23-16.05.17.000000;;LUSENA;;
693;2118;1;A;S;;2024-10-23-16.05.17.000000;2070066;2024-10-23-16.05.17.000000;;LUSENA;;
693;2117;1;A;S;;2024-10-23-16.05.17.000000;2070066;2024-10-23-16.05.17.000000;;LUSENA;;
693;2114;1;A;S;;2024-10-23-16.05.18.000000;2070066;2024-10-23-16.05.18.000000;;LUSENA;;
213;2178;1;I;S;;2025-10-27-10.22.53.000000;4990638;2025-10-27-10.22.53.000000;;IGORNAT;;0
213;2127;1;I;S;;2025-10-27-10.22.53.000000;4990638;2025-10-27-10.22.53.000000;;IGORNAT;;0
711;1;1;I;S;;2024-10-25-17.33.46.000000;2105267;2024-10-25-17.33.46.000000;;CARIOS;;
711;2;1;I;S;;2024-10-25-17.33.46.000000;2105267;2024-10-25-17.33.46.000000;;CARIOS;;
711;3;1;A;S;;2024-10-24-08.34.25.000000;2081787;2024-10-24-08.34.25.000000;;CARIOS;;
711;4;1;A;S;;2024-10-24-08.34.25.000000;2081787;2024-10-24-08.34.25.000000;;CARIOS;;
711;5;1;A;S;;2024-10-24-08.34.25.000000;2081787;2024-10-24-08.34.25.000000;;CARIOS;;
711;6;1;A;S;;2024-10-24-08.34.25.000000;2081787;2024-10-24-08.34.25.000000;;CARIOS;;
712;1;1;I;S;;2024-10-25-17.33.46.000000;2105267;2024-10-25-17.33.46.000000;;CARIOS;;
712;2;1;I;S;;2024-10-25-17.33.46.000000;2105267;2024-10-25-17.33.46.000000;;CARIOS;;
712;3;1;A;S;;2024-10-24-08.43.14.000000;2081891;2024-10-24-08.43.14.000000;;CARIOS;;
712;4;1;A;S;;2024-10-24-08.43.14.000000;2081891;2024-10-24-08.43.14.000000;;CARIOS;;
712;5;1;A;S;;2024-10-24-08.43.14.000000;2081891;2024-10-24-08.43.14.000000;;CARIOS;;
712;6;1;A;S;;2024-10-24-08.43.14.000000;2081891;2024-10-24-08.43.14.000000;;CARIOS;;
713;1;1;I;S;;2024-10-25-17.33.46.000000;2105267;2024-10-25-17.33.46.000000;;CARIOS;;
713;2;1;I;S;;2024-10-25-17.33.46.000000;2105267;2024-10-25-17.33.46.000000;;CARIOS;;
713;3;1;A;S;;2024-10-24-08.56.19.000000;2082046;2024-10-24-08.56.19.000000;;CARIOS;;
713;4;1;A;S;;2024-10-24-08.56.19.000000;2082046;2024-10-24-08.56.19.000000;;CARIOS;;
713;5;1;A;S;;2024-10-24-08.56.19.000000;2082046;2024-10-24-08.56.19.000000;;CARIOS;;
713;6;1;A;S;;2024-10-24-08.56.19.000000;2082046;2024-10-24-08.56.19.000000;;CARIOS;;
714;1;1;I;S;;2024-10-25-17.34.51.000000;2105280;2024-10-25-17.34.51.000000;;CARIOS;;
714;2;1;I;S;;2024-10-25-17.34.51.000000;2105280;2024-10-25-17.34.51.000000;;CARIOS;;
714;3;1;A;S;;2024-10-24-09.06.17.000000;2082165;2024-10-24-09.06.17.000000;;CARIOS;;
714;4;1;A;S;;2024-10-24-09.06.17.000000;2082165;2024-10-24-09.06.17.000000;;CARIOS;;
714;5;1;A;S;;2024-10-24-09.06.17.000000;2082165;2024-10-24-09.06.17.000000;;CARIOS;;
714;6;1;A;S;;2024-10-24-09.06.17.000000;2082165;2024-10-24-09.06.17.000000;;CARIOS;;
715;1;1;I;S;;2024-10-25-17.34.16.000000;2105273;2024-10-25-17.34.16.000000;;CARIOS;;
715;2;1;I;S;;2024-10-25-17.34.16.000000;2105273;2024-10-25-17.34.16.000000;;CARIOS;;
715;3;1;A;S;;2024-10-24-09.16.21.000000;2082284;2024-10-24-09.16.21.000000;;CARIOS;;
715;4;1;A;S;;2024-10-24-09.16.21.000000;2082284;2024-10-24-09.16.21.000000;;CARIOS;;
715;5;1;A;S;;2024-10-24-09.16.21.000000;2082284;2024-10-24-09.16.21.000000;;CARIOS;;
715;6;1;A;S;;2024-10-24-09.16.21.000000;2082284;2024-10-24-09.16.21.000000;;CARIOS;;
717;1;1;I;S;;2024-10-25-17.34.16.000000;2105273;2024-10-25-17.34.16.000000;;CARIOS;;
